ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27411969;О присвоении адреса объекту адресации – нежилому помещению, расположенному в здании с кадастровым номером 43:40:002036:412;2025-09-26;4595-зр;15;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА КИРОВА;2025-09-29
27412022;О предварительном согласовании предоставления земельного участка с условным номером 43:40:000576:ЗУ1, местоположение:Кировская обл., г.о. город Киров, г. Киров, ул. Пермская, в аренду для индивидуального жилищного строительства и присвоении адреса земельному участку;2025-09-26;4597-зр;15;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА КИРОВА;2025-09-29
27412174;О присвоении адреса объектам адресации;2025-09-29;103;21;2;2025-09-29;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГРЕХОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ СОВЕТСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27412576;О присвоении адреса объекту адресации;2025-09-29;104;21;2;2025-09-29;МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ СОКОЛОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ЗУЕВСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27412577;О принятии решения о присвоении адреса объектам адресации;2025-09-26;995;21;2;2025-09-29;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ОМУТНИНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ ОМУТНИНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27412588;О принятии решения о присвоении адреса объекту адресации;2025-09-26;991;21;2;2025-09-29;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ОМУТНИНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ ОМУТНИНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27412624;о присвоении адреса;2025-09-26;71;21;2;2025-09-29;МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ВИХАРЕВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ КИЛЬМЕЗСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27412745;О присвоении адреса объектам адресации;2025-09-29;104;21;2;2025-09-29;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГРЕХОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ СОВЕТСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27413182;О присвоении адреса объектам адресации;2025-09-26;168;21;2;2025-09-29;АДМИНИСТРАЦИЯ ДЕМЬЯНОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ПОДОСИНОВСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27413205;О присвоении адреса в п.Олимпийский;2025-09-05;122;21;2;2025-09-29;МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕЧНОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ КУМЕНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27413229;О присвоении адреса в п.Олимпийский;2025-09-25;126;21;2;2025-09-29;МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕЧНОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ КУМЕНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27413288;О присвоении адресов объектам адресации;2025-09-26;310;21;2;2025-09-29;АДМИНИСТРАЦИЯ ЗУЕВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;2025-09-29
27413414;О присвоении адресов земельным участкам с,Юма, ул.Луговая;2025-09-25;456;21;2;2025-09-29;АДМИНИСТРАЦИЯ СВЕЧИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27413775;О присвоении адреса в п.Олимпийский;2025-09-25;125;21;2;2025-09-29;МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕЧНОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ КУМЕНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27413860;О присвоении адреса;2025-09-29;798;15;2;2025-09-29;АДМИНИСТРАЦИЯ АФАНАСЬЕВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27414472;О присвоении адреса объекту недвижимости;2025-09-15;40;21;2;2025-09-29;МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ ШУРМИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ УРЖУМСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27414708;О присвоении адреса квартире в жилом многоквартирном доме;2025-09-29;66;21;2;2025-09-29;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ ГРЕМЯЧЕВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ВЯТСКОПОЛЯНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27415196;О присвоении адреса объекту адресации;2025-09-26;602;21;2;2025-09-29;АДМИНИСТРАЦИЯ КИКНУРСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27415240;О присвоении адреса объекту;2025-09-26;243;21;2;2025-09-29;АДМИНИСТРАЦИЯ ВАХРУШЕВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ СЛОБОДСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27415289;О присвоении адреса;2025-09-29;799;15;2;2025-09-29;АДМИНИСТРАЦИЯ АФАНАСЬЕВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27415298;О присвоении адресов объектам адресации - домам блокированной застройки;2025-09-24;81;15;2;2025-09-29;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГИРСОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ЮРЬЯНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27415492;О присвоении адресов;2025-09-24;25;21;2;2025-09-29;АДМИНИСТРАЦИЯ ЮРЬЕВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ КОТЕЛЬНИЧСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27415849;О присвоении адреса в п.Олимпийский;2025-09-25;128;21;2;2025-09-29;МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕЧНОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ КУМЕНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27415929;О присвоении адреса многоквартирным жилым домам;2025-09-26;150;21;2;2025-09-29;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ СЛУДСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ВЯТСКОПОЛЯНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27415969;О присвоении адреса объекту адресации;2025-09-26;74;21;2;2025-09-29;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ ЕРШОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ВЯТСКОПОЛЯНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27416241;О присвоении адресов;2025-09-24;26;21;2;2025-09-29;АДМИНИСТРАЦИЯ ЮРЬЕВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ КОТЕЛЬНИЧСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27416605;О присвоении адресов в пгт Тужа;2025-09-26;284;21;2;2025-09-29;АДМИНИСТРАЦИЯ ТУЖИНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ТУЖИНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27416923;Об актуализации адресных сведений в Государственном адресном реестре;2025-09-29;263;21;1;2025-09-29;АДМИНИСТРАЦИЯ БОБИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ СЛОБОДСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27417023;О присвоении адреса жилому дому;2025-09-29;266;21;2;2025-09-29;АДМИНИСТРАЦИЯ БОБИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ СЛОБОДСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27417132;О предварительном согласовании предоставления земельного участка с условным номером 43:40:000000:151:ЗУ1, местоположение: Кировская обл., г.о. город Киров, тер. сдт Экспресс, в собственность бесплатно и присвоении адреса земельному участку;2025-09-29;4613-зр;15;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА КИРОВА;2025-09-29
27417443;Об актуализации адресных сведений в Государственном адресном реестре;2025-09-26;1902;21;1;2025-09-29;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ ГОРОДА СЛОБОДСКОГО КИРОВСКОЙ ОБЛАСТИ""";2025-09-29
27417786;О присвоении адресов земельным участкам в д. Зониха;2025-09-29;589;21;2;2025-09-29;АДМИНИСТРАЦИЯ ШИХОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ СЛОБОДСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27419759;О внесении изменений в постановление №35 от 18.09.2025;2025-09-26;42;21;2;2025-09-29;МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ВЕРХОБЫСТРИЦКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ КУМЕНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27419829;О присвоении адресов в д.Красногоры;2025-09-29;174-П;21;2;2025-09-29;АДМИНИСТРАЦИЯ ОРЛОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ОРЛОВСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27420256;"О внесении изменений в постановление администрации Вихаревского сельского поселения от 21.08.2025 №65 ""О присвоении адреса""";2025-09-24;70;21;2;2025-09-29;МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ВИХАРЕВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ КИЛЬМЕЗСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27420259;"О внесении изменений в постановление администрации Вихаревского сельского поселения от21.08.2025 № 65 ""О присвоении адреса""";2025-09-24;70;21;2;2025-09-29;МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ВИХАРЕВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ КИЛЬМЕЗСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27420260;"О внесении изменений в постановление администрации Вихаревского сельского поселения от21.08.2025 № 65 ""О присвоении адреса""";2025-09-24;70;21;2;2025-09-29;МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ВИХАРЕВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ КИЛЬМЕЗСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27421050;Об аннулировании адресов с.Юма, ул.Луговая,з/у2, д.2;2025-09-25;454;21;2;2025-09-29;АДМИНИСТРАЦИЯ СВЕЧИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27421046;О присвоении адреса;2025-09-29;185;21;2;2025-09-29;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ СЛОБОДСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27421049;Об утверждении схемы расположения земельных участков на кадастровом плане территорий;2025-09-25;1313;21;2;2025-09-29;АДМИНИСТРАЦИЯ ВЕРХНЕКАМСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27421060;О присвоении адресов земельным участкам с.Ивановское, ул.Советская, з/у20-54;2025-09-29;463;21;2;2025-09-29;АДМИНИСТРАЦИЯ СВЕЧИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27421122;О присвоении адресов объектам адресации;2025-09-26;310;21;2;2025-09-30;АДМИНИСТРАЦИЯ ЗУЕВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ;2025-09-30
27421755;О присвоении адресов земельным участкам д.Шмелево, ул.Мира,з/у1,з/у2,з/у6;2025-09-29;464;21;2;2025-09-29;АДМИНИСТРАЦИЯ СВЕЧИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27421759;О присвоении адресов земельным участкам д.Шмелево, ул. Новая, з/у2,з/у4/1,з/у4/2;2025-09-29;468;21;2;2025-09-29;АДМИНИСТРАЦИЯ СВЕЧИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27421815;О присвоении адреса;2025-09-26;1492;21;2;2025-09-30;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДСКОГО ОКРУГА ГОРОД ВЯТСКИЕ ПОЛЯНЫ КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27422238;О присвоении адреса пгт.Свеча, ул.Октябрьская, д.28;2025-09-29;462;21;2;2025-09-29;АДМИНИСТРАЦИЯ СВЕЧИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КИРОВСКОЙ ОБЛАСТИ;2025-09-29
27422273;О присвоении адреса нежилым зданиям с кадастровыми номерами;2025-09-29;151;21;2;2025-09-30;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ СЛУДСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ВЯТСКОПОЛЯНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27422275;О присвоении адреса нежилым зданиям с кадастровыми номерами;2025-09-29;151;21;2;2025-09-30;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ СЛУДСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ВЯТСКОПОЛЯНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27422277;О присвоении адреса нежилым зданиям с кадастровыми номерами;2025-09-29;151;21;2;2025-09-30;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ СЛУДСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ВЯТСКОПОЛЯНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27422280;О присвоении адресов объектам адресации;2025-09-30;759;21;2;2025-09-30;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СОВЕТСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ СОВЕТСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27422286;О присвоении адреса индивидуальному жилому дому,расположенному на земельном участке по адресу г.Сосновка,пер. Труда;2025-09-24;350;21;2;2025-09-30;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ СОСНОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ВЯТСКОПОЛЯНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27422559;О присвоении адреса в п.Речной;2025-09-25;130;21;2;2025-09-30;МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕЧНОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ КУМЕНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27422547;Об актуализации адресных сведений в государственном адресном реестре;2025-09-29;72;21;1;2025-09-30;Администрация Пасеговского сельского поселения Кирово-Чепецкого района Кировской области;2025-09-30
27422582;О присвоении адреса в п.Речной;2025-09-25;131;21;2;2025-09-30;МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕЧНОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ КУМЕНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27422601;О присвоении адресной части;2025-09-29;1628;15;2;2025-09-30;АДМИНИСТРАЦИЯ САНЧУРСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27422624;О присвоении адреса жилому дому;2025-09-29;267;21;2;2025-09-30;АДМИНИСТРАЦИЯ БОБИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ СЛОБОДСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27423430;О присвоении адресов земельным участкам д.Шмелево, ул.Советская,з/у2-з/у29;2025-09-29;470;21;2;2025-09-30;АДМИНИСТРАЦИЯ СВЕЧИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27423775;О присвоении адресов квартирам в пгт Оричи Оричевского района Кировской области;2025-09-26;234;21;2;2025-09-30;АДМИНИСТРАЦИЯ ОРИЧЕВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ОРИЧЕВСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27424109;О присвоении почтовых адресов;2025-09-30;70;21;2;2025-09-30;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ СРЕДНЕШУНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ВЯТСКОПОЛЯНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27424542;О присвоении адресов объектам адресации;2025-09-29;71;21;2;2025-09-30;МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ ЧЕПЕЦКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ КИРОВО-ЧЕПЕЦКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27424650;О присвоении почтовых адресов;2025-09-30;71;21;2;2025-09-30;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ СРЕДНЕШУНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ВЯТСКОПОЛЯНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27424677;О присвоении наименовании элементу планировочной структуры Кучелаповского сельского поселения;2025-09-29;59;21;2;2025-09-30;АДМИНИСТРАЦИЯ КУЧЕЛАПОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ОРИЧЕВСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27425008;Об актуализации сведений, содержащихся в Государственном адресном реестре;2025-09-30;108;21;1;2025-09-30;АДМИНИСТРАЦИЯ ШЕСТАКОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ СЛОБОДСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27425116;О присвоении адреса объекту;2025-09-29;248;21;2;2025-09-30;АДМИНИСТРАЦИЯ ВАХРУШЕВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ СЛОБОДСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27425228;О присвоении почтового адреса;2025-09-30;69;21;2;2025-09-30;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ СРЕДНЕШУНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ВЯТСКОПОЛЯНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27425735;О присвоении адреса;2025-09-30;187;21;2;2025-09-30;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ СЛОБОДСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27426537;О присвоении адреса;2025-09-30;186;21;2;2025-09-30;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ СЛОБОДСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27426618;О присвоении адреса объектам недвижимости;2025-09-29;738;21;2;2025-09-30;Администрация муниципального образования Лузский муниципальный округ Кировской области;2025-09-30
27426671;О присвоении адресов объектам недвижимости, расположенным на территории Уржумского сельского поселения;2025-09-26;126;21;2;2025-09-30;Муниципальное учреждение администрация Уржумского сельского поселения Уржумского района Кировской области;2025-09-30
27427071;О присвоении адреса;2025-09-26;1491;21;2;2025-09-30;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДСКОГО ОКРУГА ГОРОД ВЯТСКИЕ ПОЛЯНЫ КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27427112;О присвоении адресов объектам адресации;2025-09-26;354;21;2;2025-09-30;АДМИНИСТРАЦИЯ НЕМСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27428373;О присвоении адреса;2025-09-29;183;21;2;2025-09-30;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ СЛОБОДСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27427467;О присвоении адреса;2025-09-29;570-П;21;2;2025-09-30;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ БЕЛОХОЛУНИЦКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ БЕЛОХОЛУНИЦКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
27427552;О присвоении адреса;2025-09-10;94-р;15;2;2025-09-30;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ЗАГАРСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ЮРЬЯНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;2025-09-30
