ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27415366;Об актуализации адресных сведений в ГАР;2025-09-29;90;21;1;2025-09-29;АДМИНИСТРАЦИЯ БОЛЬШОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ СЕРАФИМОВИЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27415881;Об изменении адресов;2025-09-03;55;21;2;2025-09-29;Администрация Прямобалкинского сельского поселения Дубовского муниципального района;2025-09-29
27419385;Об актуализации адресных сведений в ГАР;2025-09-17;75-п;21;1;2025-09-29;АДМИНИСТРАЦИЯ ВЕРХНЕДОБРИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
27419389;Об актуализации адресных сведений в ГАР;2025-09-17;75-п;21;1;2025-09-29;АДМИНИСТРАЦИЯ ВЕРХНЕДОБРИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
27419390;Об актуализации адресных сведений в ГАР;2025-09-17;75-п;21;1;2025-09-29;АДМИНИСТРАЦИЯ ВЕРХНЕДОБРИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
27419398;Об актуализации адресных сведений в ГАР;2025-09-25;416;21;1;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОДА СУРОВИКИНО;2025-09-29
27419403;Об актуализации адресных сведений в ГАР;2025-09-25;416;21;1;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОДА СУРОВИКИНО;2025-09-29
27419397;Об актуализации адресных сведений в ГАР;2025-09-17;75-п;21;1;2025-09-29;АДМИНИСТРАЦИЯ ВЕРХНЕДОБРИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
27419402;Об актуализации адресных сведений в ГАР;2025-09-25;416;21;1;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОДА СУРОВИКИНО;2025-09-29
27419408;Об актуализации адресных сведений в государственном адресном реестре;2025-09-22;72;21;1;2025-09-29;АДМИНИСТРАЦИЯ ДУБОВООВРАЖНОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ СВЕТЛОЯРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27419774;О внесении изменений по объекту адресации;2025-09-29;T-28954869;23;4;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД КРАСНОСЛОБОДСК;2025-09-29
27420285;О присвоении адреса объектам адресации;2025-09-25;109;21;2;2025-09-29;АДМИНИСТРАЦИЯ НЕХАЕВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НЕХАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27420967;О присвоении адреса объекту адресации;2025-09-26;60;21;2;2025-09-29;АДМИНИСТРАЦИЯ ДЕМИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НОВОАННИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27420972;О присвоении адреса объекту адресации;2025-09-26;60;21;2;2025-09-29;АДМИНИСТРАЦИЯ ДЕМИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НОВОАННИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27420982;О присвоении  адресов объектам адресации;2025-09-23;61;21;2;2025-09-29;АДМИНИСТРАЦИЯ ПАНФИЛОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НОВОАННИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27421594;Об изменении адреса объектам адресации;2025-09-25;382;21;2;2025-09-29;АДМИНИСТРАЦИЯ ЕЛАНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ЕЛАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27421631;о присвоении адресов;2025-09-29;40;15;2;2025-09-29;Администрация Царицынского сельского поселения Городищенского муниципального района;2025-09-29
27421653;О присвоении адресов;2025-09-09;2243-п;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДИЩЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422030;Об аннулировании адреса объекту адресации;2025-09-29;H-28948271;23;3;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД КРАСНОСЛОБОДСК;2025-09-29
27422019;О присвоении адреса объекту адресации;2025-09-29;H-28946426;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422023;Об аннулировании адреса объекту адресации;2025-09-29;H-28947873;23;3;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД КРАСНОСЛОБОДСК;2025-09-29
27422029;Об аннулировании адреса объекту адресации;2025-09-29;H-28948163;23;3;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД КРАСНОСЛОБОДСК;2025-09-29
27422047;Об аннулировании адреса объекту адресации;2025-09-29;H-28948750;23;3;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД КРАСНОСЛОБОДСК;2025-09-29
27422054;Об аннулировании адреса объекту адресации;2025-09-29;H-28948978;23;3;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД КРАСНОСЛОБОДСК;2025-09-29
27422065;Об аннулировании адреса объекту адресации;2025-09-29;H-28949253;23;3;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД КРАСНОСЛОБОДСК;2025-09-29
27422079;Об аннулировании адреса объекту адресации;2025-09-29;H-28949851;23;3;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД КРАСНОСЛОБОДСК;2025-09-29
27422108;О признании адреса объектов недвижимости присвоенными, внесении ранее не размещенных адресов в ФИАС и об аннулировании адресов объектов адресации;2025-09-22;76;21;2;2025-09-29;АДМИНИСТРАЦИЯ ИЛЬМЕНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
27422172;Об актуализации адресных сведений в ГАР;2025-09-26;515;21;1;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ Г. НОВОАННИНСКИЙ НОВОАННИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422451;О присвоении адреса объекту адресации;2025-09-29;H-28946692;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422450;О присвоении адреса объекту адресации;2025-09-29;H-28946664;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422454;О присвоении адреса объекту адресации;2025-09-29;H-28946831;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422478;Об аннулировании адресов;2025-09-29;109;21;2;2025-09-29;Администрация Крепинского сельского поселения Калачевского района;2025-09-29
27422489;Об аннулировании адреса объекту адресации;2025-09-29;H-28954689;21;3;2025-09-29;АДМИНИСТРАЦИЯ ВЕРХНЕПОГРОМЕНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
27422487;Об аннулировании адреса объекту адресации;2025-09-29;H-28954602;21;3;2025-09-29;АДМИНИСТРАЦИЯ ВЕРХНЕПОГРОМЕНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
27422680;О присвоении адреса объекту адресации;2025-09-29;H-28946998;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422683;О присвоении адреса объекту адресации;2025-09-29;H-28947056;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422688;О присвоении адреса объекту адресации;2025-09-29;H-28947206;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422692;О присвоении адреса объекту адресации;2025-09-29;H-28947305;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422696;О присвоении адреса объекту адресации;2025-09-29;H-28947374;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422709;О присвоении адреса объектам адресации;2025-09-29;3250;21;2;2025-09-29;АДМИНИСТРАЦИЯ НОВОНИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422682;О присвоении адреса объекту адресации;2025-09-29;H-28947033;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422687;О присвоении адреса объекту адресации;2025-09-29;H-28947139;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422691;О присвоении адреса объекту адресации;2025-09-29;H-28947283;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422695;О присвоении адреса объекту адресации;2025-09-29;H-28947355;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422700;О присвоении адреса объекту адресации;2025-09-29;H-28947435;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422704;О присвоении адреса объектам адресации;2025-09-29;3250;21;2;2025-09-29;АДМИНИСТРАЦИЯ НОВОНИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422708;О присвоении адреса объектам адресации;2025-09-29;3250;21;2;2025-09-29;АДМИНИСТРАЦИЯ НОВОНИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422713;О присвоении адреса объектам адресации;2025-09-29;3250;21;2;2025-09-29;АДМИНИСТРАЦИЯ НОВОНИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422743;О присвоении адреса объекту адресации;2025-09-29;H-28953801;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422747;О присвоении адреса объекту адресации;2025-09-29;H-28953935;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422744;О присвоении адреса объекту адресации;2025-09-29;H-28953864;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422748;Об аннулировании адреса объекта адресации;2025-09-24;127;21;2;2025-09-29;АДМИНИСТРАЦИЯ УРАЛО-АХТУБИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
27422754;О присвоении адреса объекту адресации;2025-09-29;H-28954094;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422760;О присвоении адреса объекту адресации;2025-09-29;H-28954629;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422766;О присвоении адреса объекту адресации;2025-09-29;H-28954812;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422778;О присвоении адреса объекту адресации;2025-09-29;H-28955312;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422752;О присвоении адреса объекту адресации;2025-09-29;H-28954042;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422755;О присвоении адреса объекту адресации;2025-09-29;H-28954121;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422763;О присвоении адреса объекту адресации;2025-09-29;H-28954746;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422769;О присвоении адреса объекту адресации;2025-09-29;H-28955044;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422773;О признании адреса объектов недвижимости присвоенными, внесении ранее не размещенных адресов в ФИАС и об аннулировании адресов объектов адресации;2025-09-09;70;21;2;2025-09-29;АДМИНИСТРАЦИЯ ИЛЬМЕНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ;2025-09-29
27422777;О присвоении адреса объекту адресации;2025-09-29;H-28955237;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422782;О присвоении адреса объекту адресации;2025-09-29;H-28955784;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422786;О присвоении адреса объекту адресации;2025-09-29;H-28955934;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422790;О присвоении адреса объекту адресации;2025-09-29;H-28956030;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422794;О присвоении адреса объекту адресации;2025-09-29;H-28956086;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422798;О присвоении адреса объекту адресации;2025-09-29;H-28956170;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422802;О присвоении адреса объекту адресации;2025-09-29;H-28956278;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422806;О присвоении адреса объекту адресации;2025-09-29;H-28956369;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422810;О присвоении адреса объекту адресации;2025-09-29;H-28956447;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422789;О присвоении адреса объекту адресации;2025-09-29;H-28956014;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422797;О присвоении адреса объекту адресации;2025-09-29;H-28956151;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422801;О присвоении адреса объекту адресации;2025-09-29;H-28956262;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422805;О присвоении адреса объекту адресации;2025-09-29;H-28956349;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422809;О присвоении адреса объекту адресации;2025-09-29;H-28956432;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27422814;О присвоении адреса объекту адресации;2025-09-29;H-28956541;21;3;2025-09-29;АДМИНИСТРАЦИЯ ОЧКУРОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27423224;О присвоении адреса объектам адресации;2025-09-29;3250;21;2;2025-09-29;АДМИНИСТРАЦИЯ НОВОНИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27423592;О присвоении адреса объекту адресации;2025-09-29;H-28950416;21;3;2025-09-29;АДМИНИСТРАЦИЯ ЛЕВЧУНОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27423594;О присвоении адреса объектам адресации;2025-09-29;3250;21;2;2025-09-29;АДМИНИСТРАЦИЯ НОВОНИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27423596;О присвоении адреса объектам адресации;2025-09-29;3250;21;2;2025-09-29;АДМИНИСТРАЦИЯ НОВОНИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
27423601;О присвоении адреса объекту адресации;2025-09-29;H-28951136;21;3;2025-09-29;АДМИНИСТРАЦИЯ ЛЕВЧУНОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НИКОЛАЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ;2025-09-29
