ID;OBJECTID;OBJECTGUID;CHANGEID;NAME;TYPENAME;LEVEL;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
1706444;1386005;3a4b1c9e-ec2b-4d76-8309-8ab4ced43c85;3791611;Гавино;д;6;1;0;52190018;2025-10-01;1900-01-01;2025-10-01;0;0
1706809;1386322;35c4890b-e46e-481b-baf4-907ea4056dd8;3792491;Иевлево;д;6;1;0;52189538;2025-09-29;1900-01-01;2025-09-29;0;0
1706524;1386080;0cf21f1b-56ce-4f0a-a04b-ac6c26ed1bbe;3791759;Петрилово;д;6;1;0;52189806;2025-09-30;1900-01-01;2025-09-30;0;0
1707895;1387239;c2957613-fe51-4251-9710-735b5a81bb80;3795051;Исаево;д;6;1;0;52190154;2025-10-01;1900-01-01;2025-10-01;0;0
1707810;1387162;40d53894-f6a1-4bb3-8aeb-a55dd21853e9;3794915;Неньково;д;6;1;0;52189497;2025-09-29;1900-01-01;2025-09-29;0;0
1707035;1386521;7e50e438-8391-494f-90d8-38e03eb4c603;3793009;Тюфеево;д;6;1;0;52189832;2025-09-30;1900-01-01;2025-09-30;0;0
1707102;1386581;f15c1db5-0e01-4009-a5b8-b5acf775f50d;3793147;Костьяново;д;6;1;0;52190088;2025-10-01;1900-01-01;2025-10-01;0;0
1707948;1387291;0aa11c76-1b1f-4800-9b1f-bd1e86714bd4;3795180;Савинское;с;6;1;0;52189817;2025-09-30;1900-01-01;2025-09-30;0;0
1706511;1386069;844694bd-4c9c-48e2-9040-96a7106f98b8;3791729;Кузнечиха;д;6;1;0;52189559;2025-09-29;1900-01-01;2025-09-29;0;0
1707408;1386833;f4703198-8ac0-4f06-924d-4850229a8664;3793914;Момотово;д;6;1;0;52189800;2025-09-30;1900-01-01;2025-09-30;0;0
1708173;1387480;cc82377a-836d-4919-a4d4-dfe44f9c4e2f;3795750;Петряево;д;6;1;0;52189889;2025-09-30;1900-01-01;2025-09-30;0;0
1706850;1386361;cefb7a8e-5673-495f-9f67-de8550407901;3792574;Инальцино;д;6;1;0;52190031;2025-10-01;1900-01-01;2025-10-01;0;0
1709837;1388892;b83206e7-e4f6-4485-ae8a-a18b2925158d;3799851;Юркино;д;6;1;0;52189422;2025-09-29;1900-01-01;2025-09-29;0;0
1708856;1388059;ce14442d-842e-402f-b5a7-2c66895da784;3797449;Шипино;д;6;1;0;52189569;2025-09-29;1900-01-01;2025-09-29;0;0
1709629;1388714;dcac112c-e932-4dba-a4ff-74e370f0f99b;3799336;Горки;д;6;1;0;52189864;2025-09-30;1900-01-01;2025-09-30;0;0
1709615;1388704;68ff1c9a-ad1f-49d6-9b82-37c3ec1b7b5a;3799312;Родионово;д;6;1;0;52189515;2025-09-29;1900-01-01;2025-09-29;0;0
1710403;1389379;b9fb2756-53d2-4284-b58a-8a3b69ee14da;3801266;Попово;д;6;1;0;52189809;2025-09-30;1900-01-01;2025-09-30;0;0
1710542;1389504;a34827a3-e40b-46f8-8ddf-eb993e5a3e54;3801540;Кузяево;д;6;1;0;52190032;2025-10-01;1900-01-01;2025-10-01;0;0
1711210;1390056;c5d1e0c9-bec9-4385-8747-aebc7f606db9;3803194;Баскачи;д;6;1;0;52190149;2025-10-01;1900-01-01;2025-10-01;0;0
1708654;1387889;ebb44a2e-47f7-45dd-96b1-0faf641d94b8;3796949;Сносы;д;6;1;0;52189517;2025-09-29;1900-01-01;2025-09-29;0;0
1709178;1388328;33c83b0f-14f8-46df-8342-60e08d65acac;3798307;Стройцино;д;6;1;0;52190163;2025-10-01;1900-01-01;2025-10-01;0;0
1710753;1389600;8444190b-c721-445b-b785-52e269ea0511;3802152;Малое Хвастово;д;6;20;1710659;52189885;2025-09-30;2017-12-20;2025-09-30;0;0
1711711;1390487;cdd7acef-98c5-4831-a358-2fc10e827536;3804550;Бекренево;д;6;1;0;52189490;2025-09-29;1900-01-01;2025-09-29;0;0
1712740;1391366;b714b74d-ec50-44f8-88d6-c09bf5a88295;3807143;Тимофейково;д;6;1;0;52189826;2025-09-30;1900-01-01;2025-09-30;0;0
1712303;1390996;a3404e76-bd2f-450a-8d45-f95ec530b935;3806049;Псарево;д;6;1;0;52190037;2025-10-01;1900-01-01;2025-10-01;0;0
1713423;1391947;b9699ee8-af49-4931-91b2-a501b6709268;3808845;Никола-Бой;с;6;1;0;52189513;2025-09-29;1900-01-01;2025-09-29;0;0
1713915;1392365;1458592d-e89c-48aa-b6e0-2783cb2c35c9;3810115;Ивановское;с;6;1;0;52189873;2025-09-30;1900-01-01;2025-09-30;0;0
1713644;1392149;f575b3e0-fb91-4b7a-9048-40f9ffd6d17c;3809454;Гора Сипягина;д;6;1;0;52190019;2025-10-01;1900-01-01;2025-10-01;0;0
1712869;1391479;ba78d29d-e1ff-454c-bd0a-5fa9730b94d2;3807497;Монастырское;д;6;1;0;52190109;2025-10-01;1900-01-01;2025-10-01;0;0
1712830;1391451;e07381f8-8224-44af-9660-42e924eb613f;3807310;Веска;с;6;1;0;52189405;2025-09-29;1900-01-01;2025-09-29;0;0
1711738;1390511;7d6d9436-9953-470f-91b5-ea79c8640aa0;3804575;Чудиново;д;6;1;0;52189524;2025-09-29;1900-01-01;2025-09-29;0;0
1712254;1390951;04c46ee6-d6f5-4db9-81c6-45ed54d8957a;3805905;Бечмерово;д;6;1;0;52189790;2025-09-30;1900-01-01;2025-09-30;0;0
1713061;1391646;dd294cc8-6438-4e52-a1ef-8e320381819f;3807980;Зманово;д;6;1;0;52189871;2025-09-30;1900-01-01;2025-09-30;0;0
1714560;1392751;4d14a05b-da5d-44ee-a195-da3d48ecc99a;3811746;Рождествено;с;6;20;1714397;52190040;2025-10-01;2017-12-20;2025-10-01;0;0
1717094;1394968;532d545d-c6a8-4182-876a-a98f7a017fb9;3818100;Дядьково;д;6;1;0;52189537;2025-09-29;1900-01-01;2025-09-29;0;0
1718243;1395917;0635c33b-cb9a-4481-ab74-cb657db83845;3820955;Сосновка;д;6;1;0;52189818;2025-09-30;1900-01-01;2025-09-30;0;0
1716853;1394767;52123d9f-c654-4dc9-bc02-9329dcd9a989;3817495;Георгиевское;с;6;1;0;52189858;2025-09-30;1900-01-01;2025-09-30;0;0
1716623;1394573;b1ba4045-ce67-4fa7-a04b-0f2fb46f3ecd;3816895;Кушниково;д;6;1;0;52189880;2025-09-30;1900-01-01;2025-09-30;0;0
1715844;1393933;d2cfe2c6-4896-4270-a163-462ce5f0f796;3814851;Степаново;д;6;1;0;52190048;2025-10-01;1900-01-01;2025-10-01;0;0
1716367;1394358;14c25c2f-bf00-4a3d-bbf9-14b10fa0b872;3816237;Антониха;д;6;1;0;52190146;2025-10-01;1900-01-01;2025-10-01;0;0
1717458;1395264;6322879e-b215-4c6a-a741-4b3e11508bea;3818968;Афонасово;д;6;1;0;52190148;2025-10-01;1900-01-01;2025-10-01;0;0
1715536;1393680;ce02e38c-2047-4277-af4d-ce94f404624f;3814144;Лодыгино;д;6;1;0;52190157;2025-10-01;1900-01-01;2025-10-01;0;0
1718805;1396388;852f03dc-ade4-4e32-a7ac-d1beac8d7ba6;3822455;Варусово;д;6;1;0;52189491;2025-09-29;1900-01-01;2025-09-29;0;0
1719242;1396756;3f5af7d7-d398-4f7e-9ef2-b21b9b69fa33;3823539;Федосьино;д;6;1;0;52189503;2025-09-29;1900-01-01;2025-09-29;0;0
1720609;1397874;6a9bdcc6-a367-4667-9b71-8f17ca00a2b1;3826917;Красново;с;6;1;0;52189544;2025-09-29;1900-01-01;2025-09-29;0;0
1716359;1394350;58510569-f79d-4670-a047-a8c7fb6a0556;3816230;Вертлово;д;6;1;0;52189577;2025-09-29;1900-01-01;2025-09-29;0;0
1717333;1395161;63cbf41c-c1ad-4d53-9a36-d3dd1cb00ac8;3818661;Зеленый Бор;д;6;1;0;52189795;2025-09-30;1900-01-01;2025-09-30;0;0
1716483;1394460;a89bb1bd-7fc6-4404-8187-6f4450527a5f;3816486;Петровка;д;6;1;0;52189807;2025-09-30;1900-01-01;2025-09-30;0;0
1715827;1393917;13375b84-9394-4646-8a2b-82567461c143;3814839;Русиново;д;6;1;0;52189814;2025-09-30;1900-01-01;2025-09-30;0;0
1719438;1396916;00c31bfb-63fa-44f2-8171-5bd777f8c7fe;3823988;Хмельники;с;6;1;0;52189834;2025-09-30;1900-01-01;2025-09-30;0;0
1719010;1396561;28f5fd51-bb73-4d9d-aef3-40d35c5b68d5;3822984;Заболотье;д;6;1;0;52189868;2025-09-30;1900-01-01;2025-09-30;0;0
1718278;1395938;b1796c5b-559e-4813-a382-758d61896a4d;3821111;Лянино;д;6;1;0;52189884;2025-09-30;1900-01-01;2025-09-30;0;0
1717991;1395707;59d0855f-f148-4926-9b29-00e077ae2e59;3820377;Волосово;д;6;1;0;52190017;2025-10-01;1900-01-01;2025-10-01;0;0
1720454;1397746;14c09607-90ed-4801-a350-f8a566a13264;3826563;Никиткино;д;6;1;0;52190158;2025-10-01;1900-01-01;2025-10-01;0;0
1720361;1397675;89ce96a2-8240-41ea-b7ec-c1731e4b0447;3826282;Емельянниково;д;6;1;0;52189867;2025-09-30;1900-01-01;2025-09-30;0;0
1721572;1398687;2d91846f-c348-4d5a-a1e8-ceefd753f00d;3829201;Маклоково;д;6;1;0;52190035;2025-10-01;1900-01-01;2025-10-01;0;0
1722384;1399384;d9bd3770-6afd-4521-933d-1aec6077a689;3831197;Покромитово;д;6;1;0;52189440;2025-09-29;1900-01-01;2025-09-29;0;0
1722964;1399878;b3560560-1d5a-49d1-acfc-62fd8631ba7a;3832536;Сущево;с;6;1;0;52190054;2025-10-01;1900-01-01;2025-10-01;0;0
1722077;1399123;f2d534d0-8a8b-4986-80df-e40779cd1536;3830462;Трепарево;д;6;1;0;52190164;2025-10-01;1900-01-01;2025-10-01;0;0
1723846;1400620;dda78544-6e72-434a-9c3b-4b57d36cc0bd;3834514;Ховоры;д;6;1;0;52189836;2025-09-30;1900-01-01;2025-09-30;0;0
1723379;1400228;70c6d232-726c-45d9-9c9d-621cf2f7d80e;3833447;Ермолино;д;6;1;0;52190023;2025-10-01;1900-01-01;2025-10-01;0;0
1721709;1398808;3840b2ab-a70b-4487-bca7-04ef3477c81b;3829543;Языково;д;6;1;0;52189596;2025-09-29;1900-01-01;2025-09-29;0;0
52189316;174915872;f5b73263-f00c-4b31-9dd5-4b1d78d2cd9b;689638208;1-й Яблоневый;пр-д;8;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
52189399;174928315;561c4081-f865-43b0-af3b-2b127c67b19a;689664037;Дорожная;ул.;8;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
52189402;1384528;2164369c-42d9-4fbf-97e1-d0174ef6ba19;689664243;Архипово;д.;6;50;1704715;;2025-09-29;2025-09-29;2079-06-06;1;1
52189403;1397151;172161f8-a208-4ad3-8c63-9f61c7fd8249;689664364;Бурмакино;д.;6;50;1719726;;2025-09-29;2025-09-29;2079-06-06;1;1
1715755;1393858;b82e498c-63d3-413e-9fcd-5780eda9d3ac;3814723;Внуково;с;6;1;0;52189406;2025-09-29;1900-01-01;2025-09-29;0;0
52189407;1384970;f1f049a8-375c-4cc9-9f7f-dc3a2926d03e;689664656;Вощажниково;с.;6;50;1705238;;2025-09-29;2025-09-29;2079-06-06;1;1
1712123;1390833;ac3547f2-83ae-45b1-bffa-ce0b48a975ec;3805531;Денисьево;д;6;1;0;52189409;2025-09-29;1900-01-01;2025-09-29;0;0
1706091;1385701;3df46e39-5d83-46eb-a5fd-97e641766e81;3790705;Душилово;д;6;1;0;52189410;2025-09-29;1900-01-01;2025-09-29;0;0
1710860;1389769;bbc46235-36dc-4ebe-bb8c-5b729ae40d27;3802432;Закедье;с;6;1;0;52189412;2025-09-29;1900-01-01;2025-09-29;0;0
1719716;1397141;3eef51a9-ffba-4ee7-b7e5-b9b0ed45070e;3824701;Никола-Березники;с;6;1;0;52189416;2025-09-29;1900-01-01;2025-09-29;0;0
1708803;1388015;595551d4-edc7-4755-842d-977f28de68b8;3797319;Юренино;д;6;1;0;52189421;2025-09-29;1900-01-01;2025-09-29;0;0
1711874;1390631;9f0f0fd7-c1e0-4a70-ba8a-db620bfdc989;3804933;Борисовское;с;6;1;0;52189425;2025-09-29;1900-01-01;2025-09-29;0;0
1721905;1398974;c1f916a6-7901-4462-9fb0-3d3faf515fe8;3830067;Задубровье;д;6;1;0;52189411;2025-09-29;1900-01-01;2025-09-29;0;0
1714640;1392954;bed70136-80ab-472e-93f5-33c65d435600;3811917;Кедское;д;6;1;0;52189413;2025-09-29;1900-01-01;2025-09-29;0;0
1713801;1392268;c0d07b19-1b34-4cf8-b4f6-25da619de0cd;3809849;Латка;п;6;1;0;52189414;2025-09-29;1900-01-01;2025-09-29;0;0
1719854;1397255;310fcc12-cc47-45ef-9852-813b47a210a4;3825071;Никифорцево;д;6;1;0;52189415;2025-09-29;1900-01-01;2025-09-29;0;0
1704790;1384589;ad11b735-563f-462f-b839-5fa29ba813a2;3787702;Семеновское;с;6;1;0;52189417;2025-09-29;1900-01-01;2025-09-29;0;0
1712394;1391070;82fb2c46-ba0e-4fc1-b9fa-2f6ec6137f9f;3806268;Стрелка;д;6;1;0;52189418;2025-09-29;1900-01-01;2025-09-29;0;0
1708998;1388177;cbbf59e3-5780-429b-9106-0b826a302dcc;3797852;Тумаково;д;6;1;0;52189419;2025-09-29;1900-01-01;2025-09-29;0;0
1715411;1393579;1240b341-b427-408d-97d3-0b0d53518aa7;3813815;Уславцево;с;6;1;0;52189420;2025-09-29;1900-01-01;2025-09-29;0;0
52189422;1388892;b83206e7-e4f6-4485-ae8a-a18b2925158d;689666577;Юркино;д.;6;50;1709837;;2025-09-29;2025-09-29;2079-06-06;1;1
52189423;1394875;0c7de099-e0a7-4547-a357-1d71ef8a859e;689666897;Аверково;д.;6;50;1716974;;2025-09-29;2025-09-29;2079-06-06;1;1
52189424;1384224;56f9e449-d3fc-4ea4-880e-8885b25177d6;689666932;Аксеньково;д.;6;50;1704369;;2025-09-29;2025-09-29;2079-06-06;1;1
1708278;1387572;63fd3378-3c83-47bd-8f92-763b71edb602;3796034;Голузино;д;6;1;0;52189427;2025-09-29;1900-01-01;2025-09-29;0;0
1705341;1385055;b139bc92-ec68-45c0-9818-5cf734b4d3f9;3788926;Дьяконцево;д;6;1;0;52189428;2025-09-29;1900-01-01;2025-09-29;0;0
1712025;1390765;dee91fc2-c3f9-4239-8b09-9f2dd398aa1c;3805289;Звенячево;с;6;1;0;52189429;2025-09-29;1900-01-01;2025-09-29;0;0
1708378;1387656;f063fd82-6ff4-4603-bb12-f9916be3f50e;3796273;Краснораменье;д;6;1;0;52189430;2025-09-29;1900-01-01;2025-09-29;0;0
1712977;1391583;cae88522-1550-4f06-8699-1feafddd7368;3807682;Ларионцево;д;6;1;0;52189431;2025-09-29;1900-01-01;2025-09-29;0;0
1720924;1398143;a7510189-0ca5-411c-a55d-1c09672be17c;3827683;Марково;с;6;1;0;52189432;2025-09-29;1900-01-01;2025-09-29;0;0
1713125;1391708;2bc4eefe-c4e1-49f3-9687-a70388c1c36c;3808107;Мартемьяново;д;6;1;0;52189434;2025-09-29;1900-01-01;2025-09-29;0;0
52189435;1383780;bcc3456f-34cd-40f3-abf7-0fb83e27826e;689667389;Пахомово;д.;6;50;1703871;;2025-09-29;2025-09-29;2079-06-06;1;1
1868500;1384536;674140a6-a612-4bfb-a551-f8038578384f;157337148;Поповка;д;6;20;1704749;52189441;2025-09-29;2020-10-08;2025-09-29;0;0
1715582;1393723;d9440a07-d522-4e29-aff5-1e0835446cb7;3814242;Раменье;д;6;1;0;52189442;2025-09-29;1900-01-01;2025-09-29;0;0
1722516;1399501;ecc0116e-48df-4245-ad29-9a44652d1812;3831462;Ратышино;д;6;1;0;52189443;2025-09-29;1900-01-01;2025-09-29;0;0
1717104;1394974;42054a53-1834-4ee8-8df8-7f90d669a661;3818118;Сигорь;д;6;1;0;52189445;2025-09-29;1900-01-01;2025-09-29;0;0
1716021;1394083;b50e3953-1446-4bd9-9b2d-237652416b03;3815334;Супорганово;д;6;1;0;52189446;2025-09-29;1900-01-01;2025-09-29;0;0
1707991;1387325;ae1070dd-8add-4238-a610-31abbddfa3fc;3795267;Тчаново;д;6;1;0;52189447;2025-09-29;1900-01-01;2025-09-29;0;0
1717792;1395538;f1893503-073a-4234-91b5-ccd2342a3886;3819836;Холманы;д;6;1;0;52189448;2025-09-29;1900-01-01;2025-09-29;0;0
52189449;1386937;d52a89cc-0a65-4f47-a19e-7baba763e5ea;689671509;Цымово;д.;6;50;1707530;;2025-09-29;2025-09-29;2079-06-06;1;1
52189450;1396072;7dd54d6d-62ef-4ca0-b3b6-8cd5bcb333e1;689671556;Андрейцево;д.;6;50;1718427;;2025-09-29;2025-09-29;2079-06-06;1;1
52189451;1388316;6acf3117-224b-41df-8819-f507c62f5114;689671593;Бережки;д.;6;50;1709166;;2025-09-29;2025-09-29;2079-06-06;1;1
1722255;1399275;453451d4-e866-4984-8b3d-9999ba827854;3830863;Высочково;д;6;1;0;52189453;2025-09-29;1900-01-01;2025-09-29;0;0
1868497;1389503;6b85ef85-e66a-4bd4-bb60-ca1ef5c8530e;157337141;Деревеньки;д;6;20;1710549;52189454;2025-09-29;2020-10-08;2025-09-29;0;0
52189455;1384539;01ae4b60-b3d8-445f-9814-e2f33824a7bc;689671878;Каликино;д.;6;50;1704726;;2025-09-29;2025-09-29;2079-06-06;1;1
52189456;1384076;4391a886-8c95-439d-8954-c9936944e33d;689671903;Камешково;д.;6;50;1704201;;2025-09-29;2025-09-29;2079-06-06;1;1
52189457;1397623;eebe1675-8717-4942-a94d-3992d3e4ffb4;689671969;Клинцево;д.;6;50;1720301;;2025-09-29;2025-09-29;2079-06-06;1;1
52189458;1399628;2d4e7cef-7c90-46e7-8ad0-f6394353cbc3;689672030;Малахово;с.;6;50;1722664;;2025-09-29;2025-09-29;2079-06-06;1;1
52189459;1388171;defe0f09-3266-4751-b0ed-a0d4796d34ce;689672090;Мостищи;п.;6;50;1708994;;2025-09-29;2025-09-29;2079-06-06;1;1
52189461;1386205;92912472-08c0-451e-92fd-3e72a3c2275e;689672192;Неверково;с.;6;50;1706665;;2025-09-29;2025-09-29;2079-06-06;1;1
52189462;1385459;a11d5fd2-7b5a-4090-82c1-6f06e97fc08c;689672372;Никульское;с.;6;50;1868503;;2025-09-29;2025-09-29;2079-06-06;1;1
52189465;1389085;96885226-d8aa-48de-9e30-aa0a8521158f;689672989;Тарасово;д.;6;50;1710058;;2025-09-29;2025-09-29;2079-06-06;1;1
52189460;1390707;bf68adfd-41de-4f51-a4e6-402c56b0adda;689672151;Мясниково;с.;6;50;1711964;;2025-09-29;2025-09-29;2079-06-06;1;1
52189463;1392068;76f6669e-99bd-4339-9202-0a04063a3c8c;689672454;Новинки;д.;6;50;1713561;;2025-09-29;2025-09-29;2079-06-06;1;1
52189464;1391208;50e89bba-f8ad-4a0b-b6a8-03c68a275ab4;689672951;Раменка;д.;6;50;1712556;;2025-09-29;2025-09-29;2079-06-06;1;1
52189488;1385283;263e9e82-37dc-42bb-9b38-41b8f2cef087;689689027;Андреевское;д.;6;50;1868571;;2025-09-29;2025-09-29;2079-06-06;1;1
52189490;1390487;cdd7acef-98c5-4831-a358-2fc10e827536;689689362;Бекренево;д.;6;50;1711711;;2025-09-29;2025-09-29;2079-06-06;1;1
52189492;1389231;3087c466-3da0-4a2c-93e6-36e4d599a508;689689537;Демьяны;д.;6;50;1710226;;2025-09-29;2025-09-29;2079-06-06;1;1
52189494;1388235;eec4ddeb-cbbc-4258-a0eb-3baba107ce6d;689689717;Заречье;д.;6;50;1709058;;2025-09-29;2025-09-29;2079-06-06;1;1
52189495;1387029;ea3fd73c-0d95-4bdf-ad18-9b5778612969;689689747;Кондитово;д.;6;50;1707646;;2025-09-29;2025-09-29;2079-06-06;1;1
52189497;1387162;40d53894-f6a1-4bb3-8aeb-a55dd21853e9;689689846;Неньково;д.;6;50;1707810;;2025-09-29;2025-09-29;2079-06-06;1;1
52189499;1399192;a0a8e1a6-0dc4-449a-890c-1a609ad86ccf;689690066;Сабурово;д.;6;50;1722160;;2025-09-29;2025-09-29;2079-06-06;1;1
52189503;1396756;3f5af7d7-d398-4f7e-9ef2-b21b9b69fa33;689690436;Федосьино;д.;6;50;1719242;;2025-09-29;2025-09-29;2079-06-06;1;1
1711436;1390245;3573f886-bd3b-4339-9cc7-705cf81824ee;3803840;Копытово;д;6;1;0;52189508;2025-09-29;1900-01-01;2025-09-29;0;0
52189512;1397275;bdd25e6a-b99d-4783-91cd-5e08da524390;689691943;Куклино;д.;6;50;1719882;;2025-09-29;2025-09-29;2079-06-06;1;1
52189519;1384399;c00f17f0-26de-46bc-9fc6-7fd2e3b21de6;689692800;Тарандаево;д.;6;50;1704567;;2025-09-29;2025-09-29;2079-06-06;1;1
52189522;1385887;f5d6e330-de3a-44ca-970d-4022bec355f8;689692933;Техтемерево;д.;6;50;1706309;;2025-09-29;2025-09-29;2079-06-06;1;1
52189525;1385425;177d9fad-16e3-4639-928a-af1b4ce5c703;689693272;Яковцево;с.;6;50;1705765;;2025-09-29;2025-09-29;2079-06-06;1;1
1719978;1397357;9814fec1-5ac6-40a8-8ceb-d5e1774a599c;3825369;Сытино;д;6;1;0;52189502;2025-09-29;1900-01-01;2025-09-29;0;0
1712465;1391133;8b5bc062-0207-40d5-9998-fb4b4d3c7ea5;3806441;Булаково;д;6;1;0;52189505;2025-09-29;1900-01-01;2025-09-29;0;0
52189510;1391845;4907ed55-1c9a-4942-9696-7ade63d2ec23;689691899;Костенчугово;д.;6;50;1713287;;2025-09-29;2025-09-29;2079-06-06;1;1
52189515;1388704;68ff1c9a-ad1f-49d6-9b82-37c3ec1b7b5a;689692683;Родионово;д.;6;50;1709615;;2025-09-29;2025-09-29;2079-06-06;1;1
52189518;1387417;ef605888-e5f8-41e1-bde6-27bb7014de96;689692756;Таковая;д.;6;50;1708105;;2025-09-29;2025-09-29;2079-06-06;1;1
1712612;1391243;e3e29ae0-0b00-4704-b913-652f6c688b9e;3806789;Акулово;д;6;1;0;52189532;2025-09-29;1900-01-01;2025-09-29;0;0
1705930;1385566;cafd9610-765e-4055-95a1-f67318afeea3;3790321;Борушка;д;6;1;0;52189533;2025-09-29;1900-01-01;2025-09-29;0;0
1720221;1397559;7df958f5-e32e-44d7-8500-8b7bf4ba6696;3825951;Глинка;д;6;1;0;52189534;2025-09-29;1900-01-01;2025-09-29;0;0
52189537;1394968;532d545d-c6a8-4182-876a-a98f7a017fb9;689697831;Дядьково;д.;6;50;1717094;;2025-09-29;2025-09-29;2079-06-06;1;1
1714250;1392633;8b72d792-6696-429d-8356-ce0e2e41913e;3810962;Кишкино;д;6;1;0;52189539;2025-09-29;1900-01-01;2025-09-29;0;0
52189542;1385296;dbca796f-de3d-4559-8262-91affc63c1b7;689698016;Комарово;д.;6;50;1705619;;2025-09-29;2025-09-29;2079-06-06;1;1
52189543;1398989;ef89a0d3-45db-4ee1-ab91-e6ed4cd83496;689698030;Коскино;д.;6;50;1721920;;2025-09-29;2025-09-29;2079-06-06;1;1
52189559;1386069;844694bd-4c9c-48e2-9040-96a7106f98b8;689698302;Кузнечиха;д.;6;50;1706511;;2025-09-29;2025-09-29;2079-06-06;1;1
1705232;1384963;f45b13e2-9307-4d7f-b9d7-c7c3d1e87e06;3788682;Паникарово;д;6;1;0;52189563;2025-09-29;1900-01-01;2025-09-29;0;0
1713001;1391592;b9b7bc54-00ed-4fbd-80e1-fb8930bdfe9a;3807860;Свагуново;д;6;1;0;52189564;2025-09-29;1900-01-01;2025-09-29;0;0
52189565;1389902;e52fc8d8-1dc6-4636-a386-540cc92be7e9;689698958;Селище;д.;6;50;1711029;;2025-09-29;2025-09-29;2079-06-06;1;1
52189566;1399185;80690c5f-49a9-461d-ace5-5da4bd4aee21;689699237;Старово-Подборное;д.;6;50;1722152;;2025-09-29;2025-09-29;2079-06-06;1;1
52189567;1397792;6c78db94-73b7-42f7-b539-48c4ace978f7;689699308;Теперское;д.;6;50;1720501;;2025-09-29;2025-09-29;2079-06-06;1;1
52189569;1388059;ce14442d-842e-402f-b5a7-2c66895da784;689699390;Шипино;д.;6;50;1708856;;2025-09-29;2025-09-29;2079-06-06;1;1
52189577;1394350;58510569-f79d-4670-a047-a8c7fb6a0556;689699895;Вертлово;д.;6;50;1716359;;2025-09-29;2025-09-29;2079-06-06;1;1
